DATE,YEARMODA,Year,Month,Day,Tmin,Tmax,Tmin_source,Tmax_source,no_Tmin,no_Tmax
26-03-11,20110326,2011,3,26,5.18,11.4,NA,NA,FALSE,FALSE
27-03-11,20110327,2011,3,27,3.63,15.51,NA,NA,FALSE,FALSE
28-03-11,20110328,2011,3,28,0.3,12.22,NA,NA,FALSE,FALSE
29-03-11,20110329,2011,3,29,-1.77,17.52,NA,NA,FALSE,FALSE
30-03-11,20110330,2011,3,30,1.45,16.91,NA,NA,FALSE,FALSE
31-03-11,20110331,2011,3,31,9.47,15.61,NA,NA,FALSE,FALSE
01-04-11,20110401,2011,4,1,10.46,17.97,NA,NA,FALSE,FALSE
02-04-11,20110402,2011,4,2,7.81,24.32,NA,NA,FALSE,FALSE
03-04-11,20110403,2011,4,3,8.9,18.28,NA,NA,FALSE,FALSE
04-04-11,20110404,2011,4,4,6.87,12.57,NA,NA,FALSE,FALSE
05-04-11,20110405,2011,4,5,3.39,14.76,NA,NA,FALSE,FALSE
06-04-11,20110406,2011,4,6,9.46,21.78,NA,NA,FALSE,FALSE
07-04-11,20110407,2011,4,7,10.83,20.19,NA,NA,FALSE,FALSE
08-04-11,20110408,2011,4,8,5.35,17.27,NA,NA,FALSE,FALSE
09-04-11,20110409,2011,4,9,5.28,16.69,NA,NA,FALSE,FALSE
10-04-11,20110410,2011,4,10,2.35,20.67,NA,NA,FALSE,FALSE
11-04-11,20110411,2011,4,11,5.94,23.61,NA,NA,FALSE,FALSE
12-04-11,20110412,2011,4,12,4.95,14.45,NA,NA,FALSE,FALSE
13-04-11,20110413,2011,4,13,3.15,12.75,NA,NA,FALSE,FALSE
14-04-11,20110414,2011,4,14,1.83,13.06,NA,NA,FALSE,FALSE
15-04-11,20110415,2011,4,15,-0.71,15.01,NA,NA,FALSE,FALSE
16-04-11,20110416,2011,4,16,-0.26,15.91,NA,NA,FALSE,FALSE
17-04-11,20110417,2011,4,17,3.47,17.18,NA,NA,FALSE,FALSE
18-04-11,20110418,2011,4,18,0.52,19.05,NA,NA,FALSE,FALSE
19-04-11,20110419,2011,4,19,5.43,22.7,NA,NA,FALSE,FALSE
20-04-11,20110420,2011,4,20,3.33,22.8,NA,NA,FALSE,FALSE
21-04-11,20110421,2011,4,21,6.89,24.21,NA,NA,FALSE,FALSE
22-04-11,20110422,2011,4,22,7.74,25.21,NA,NA,FALSE,FALSE
23-04-11,20110423,2011,4,23,10.37,26.31,NA,NA,FALSE,FALSE
24-04-11,20110424,2011,4,24,5.79,25.46,NA,NA,FALSE,FALSE
25-04-11,20110425,2011,4,25,4.66,22.93,NA,NA,FALSE,FALSE
26-04-11,20110426,2011,4,26,3.75,20.48,NA,NA,FALSE,FALSE
27-04-11,20110427,2011,4,27,7.78,15.74,NA,NA,FALSE,FALSE
28-04-11,20110428,2011,4,28,9.72,18.59,NA,NA,FALSE,FALSE
29-04-11,20110429,2011,4,29,7.21,22.86,NA,NA,FALSE,FALSE
30-04-11,20110430,2011,4,30,6.46,21.79,NA,NA,FALSE,FALSE
01-05-11,20110501,2011,5,1,4.39,20.21,NA,NA,FALSE,FALSE
02-05-11,20110502,2011,5,2,0.72,17.31,NA,NA,FALSE,FALSE
03-05-11,20110503,2011,5,3,3.04,14.84,NA,NA,FALSE,FALSE
04-05-11,20110504,2011,5,4,-1.68,14.39,NA,NA,FALSE,FALSE
05-05-11,20110505,2011,5,5,-0.48,18,NA,NA,FALSE,FALSE
06-05-11,20110506,2011,5,6,5.44,22.5,NA,NA,FALSE,FALSE
07-05-11,20110507,2011,5,7,9.68,26.69,NA,NA,FALSE,FALSE
08-05-11,20110508,2011,5,8,13.81,26.46,NA,NA,FALSE,FALSE
09-05-11,20110509,2011,5,9,11.88,25.29,NA,NA,FALSE,FALSE
10-05-11,20110510,2011,5,10,8.85,24.52,NA,NA,FALSE,FALSE
11-05-11,20110511,2011,5,11,12.75,21.81,NA,NA,FALSE,FALSE
12-05-11,20110512,2011,5,12,6.93,19.7,NA,NA,FALSE,FALSE
13-05-11,20110513,2011,5,13,4.34,20.45,NA,NA,FALSE,FALSE
14-05-11,20110514,2011,5,14,6.23,16.87,NA,NA,FALSE,FALSE
15-05-11,20110515,2011,5,15,6.26,15.11,NA,NA,FALSE,FALSE
16-05-11,20110516,2011,5,16,7.71,14.97,NA,NA,FALSE,FALSE
17-05-11,20110517,2011,5,17,8.6,20.84,NA,NA,FALSE,FALSE
18-05-11,20110518,2011,5,18,6.22,21.83,NA,NA,FALSE,FALSE
19-05-11,20110519,2011,5,19,9.24,22.08,NA,NA,FALSE,FALSE
20-05-11,20110520,2011,5,20,8.66,22.19,NA,NA,FALSE,FALSE
21-05-11,20110521,2011,5,21,11.33,23.83,NA,NA,FALSE,FALSE
22-05-11,20110522,2011,5,22,9.2,24.45,NA,NA,FALSE,FALSE
23-05-11,20110523,2011,5,23,5.86,23.61,NA,NA,FALSE,FALSE
24-05-11,20110524,2011,5,24,7.27,18.17,NA,NA,FALSE,FALSE
25-05-11,20110525,2011,5,25,1.93,21.81,NA,NA,FALSE,FALSE
26-05-11,20110526,2011,5,26,7.22,24.63,NA,NA,FALSE,FALSE
27-05-11,20110527,2011,5,27,8.97,15.38,NA,NA,FALSE,FALSE
28-05-11,20110528,2011,5,28,4.66,20.71,NA,NA,FALSE,FALSE
29-05-11,20110529,2011,5,29,10.51,25.04,NA,NA,FALSE,FALSE
30-05-11,20110530,2011,5,30,10.72,30.24,NA,NA,FALSE,FALSE
31-05-11,20110531,2011,5,31,10.34,20.53,NA,NA,FALSE,FALSE
01-06-11,20110601,2011,6,1,7.88,18.38,NA,NA,FALSE,FALSE
02-06-11,20110602,2011,6,2,6.13,24.06,NA,NA,FALSE,FALSE
03-06-11,20110603,2011,6,3,7.76,26.94,NA,NA,FALSE,FALSE
04-06-11,20110604,2011,6,4,10.92,29.63,NA,NA,FALSE,FALSE
05-06-11,20110605,2011,6,5,15.68,25.68,NA,NA,FALSE,FALSE
06-06-11,20110606,2011,6,6,15.53,25.71,NA,NA,FALSE,FALSE
07-06-11,20110607,2011,6,7,13.76,23.44,NA,NA,FALSE,FALSE
08-06-11,20110608,2011,6,8,10.64,17.86,NA,NA,FALSE,FALSE
09-06-11,20110609,2011,6,9,8.54,18.28,NA,NA,FALSE,FALSE
10-06-11,20110610,2011,6,10,11.08,19.1,NA,NA,FALSE,FALSE
11-06-11,20110611,2011,6,11,8.83,18.59,NA,NA,FALSE,FALSE
12-06-11,20110612,2011,6,12,6.89,19.84,NA,NA,FALSE,FALSE
13-06-11,20110613,2011,6,13,12.39,20.42,NA,NA,FALSE,FALSE
14-06-11,20110614,2011,6,14,12.85,22.19,NA,NA,FALSE,FALSE
15-06-11,20110615,2011,6,15,11.01,23.72,NA,NA,FALSE,FALSE
16-06-11,20110616,2011,6,16,11.48,23.03,NA,NA,FALSE,FALSE
17-06-11,20110617,2011,6,17,7.11,20.37,NA,NA,FALSE,FALSE
18-06-11,20110618,2011,6,18,11.7,19.22,NA,NA,FALSE,FALSE
19-06-11,20110619,2011,6,19,9.69,17.85,NA,NA,FALSE,FALSE
20-06-11,20110620,2011,6,20,6.71,16.46,NA,NA,FALSE,FALSE
21-06-11,20110621,2011,6,21,13.84,22.46,NA,NA,FALSE,FALSE
22-06-11,20110622,2011,6,22,12.3,21.02,NA,NA,FALSE,FALSE
23-06-11,20110623,2011,6,23,11.36,19.7,NA,NA,FALSE,FALSE
24-06-11,20110624,2011,6,24,8.21,17.69,NA,NA,FALSE,FALSE
25-06-11,20110625,2011,6,25,9.46,16.45,NA,NA,FALSE,FALSE
26-06-11,20110626,2011,6,26,14.66,25.15,NA,NA,FALSE,FALSE
27-06-11,20110627,2011,6,27,13.8,30.99,NA,NA,FALSE,FALSE
28-06-11,20110628,2011,6,28,19.52,32.08,NA,NA,FALSE,FALSE
29-06-11,20110629,2011,6,29,15.01,23.3,NA,NA,FALSE,FALSE
30-06-11,20110630,2011,6,30,11.47,19.64,NA,NA,FALSE,FALSE
01-07-11,20110701,2011,7,1,9.81,18.59,NA,NA,FALSE,FALSE
02-07-11,20110702,2011,7,2,8.85,18.04,NA,NA,FALSE,FALSE
03-07-11,20110703,2011,7,3,10.68,18.92,NA,NA,FALSE,FALSE
04-07-11,20110704,2011,7,4,9.56,19.05,NA,NA,FALSE,FALSE
05-07-11,20110705,2011,7,5,7.78,26.71,NA,NA,FALSE,FALSE
06-07-11,20110706,2011,7,6,13.18,24.38,NA,NA,FALSE,FALSE
07-07-11,20110707,2011,7,7,12.82,23.64,NA,NA,FALSE,FALSE
08-07-11,20110708,2011,7,8,13.98,22.98,NA,NA,FALSE,FALSE
09-07-11,20110709,2011,7,9,13.06,25.63,NA,NA,FALSE,FALSE
10-07-11,20110710,2011,7,10,13.11,23.07,NA,NA,FALSE,FALSE
11-07-11,20110711,2011,7,11,11.13,25.74,NA,NA,FALSE,FALSE
12-07-11,20110712,2011,7,12,10.17,27.25,NA,NA,FALSE,FALSE
13-07-11,20110713,2011,7,13,11.86,18.42,NA,NA,FALSE,FALSE
14-07-11,20110714,2011,7,14,12.16,17.78,NA,NA,FALSE,FALSE
15-07-11,20110715,2011,7,15,11.3,23.18,NA,NA,FALSE,FALSE
16-07-11,20110716,2011,7,16,11.39,24.67,NA,NA,FALSE,FALSE
17-07-11,20110717,2011,7,17,13.87,20.04,NA,NA,FALSE,FALSE
18-07-11,20110718,2011,7,18,13.08,19.78,NA,NA,FALSE,FALSE
19-07-11,20110719,2011,7,19,10.63,22.76,NA,NA,FALSE,FALSE
20-07-11,20110720,2011,7,20,12.45,20.68,NA,NA,FALSE,FALSE
21-07-11,20110721,2011,7,21,10.9,20.64,NA,NA,FALSE,FALSE
22-07-11,20110722,2011,7,22,12.71,18.34,NA,NA,FALSE,FALSE
23-07-11,20110723,2011,7,23,10.04,15.32,NA,NA,FALSE,FALSE
24-07-11,20110724,2011,7,24,9.69,15.53,NA,NA,FALSE,FALSE
25-07-11,20110725,2011,7,25,7.81,21.39,NA,NA,FALSE,FALSE
26-07-11,20110726,2011,7,26,13.37,21.14,NA,NA,FALSE,FALSE
27-07-11,20110727,2011,7,27,14.16,21.84,NA,NA,FALSE,FALSE
28-07-11,20110728,2011,7,28,13.81,21.39,NA,NA,FALSE,FALSE
29-07-11,20110729,2011,7,29,13.69,19.56,NA,NA,FALSE,FALSE
30-07-11,20110730,2011,7,30,12.2,15.79,NA,NA,FALSE,FALSE
31-07-11,20110731,2011,7,31,8.37,15.49,NA,NA,FALSE,FALSE
01-08-11,20110801,2011,8,1,5.51,24.25,NA,NA,FALSE,FALSE
02-08-11,20110802,2011,8,2,11.24,28.24,NA,NA,FALSE,FALSE
03-08-11,20110803,2011,8,3,16.05,23.03,NA,NA,FALSE,FALSE
04-08-11,20110804,2011,8,4,13.29,27.23,NA,NA,FALSE,FALSE
05-08-11,20110805,2011,8,5,16.84,23.96,NA,NA,FALSE,FALSE
06-08-11,20110806,2011,8,6,15.27,24.61,NA,NA,FALSE,FALSE
07-08-11,20110807,2011,8,7,13.12,21.66,NA,NA,FALSE,FALSE
08-08-11,20110808,2011,8,8,12.2,19.07,NA,NA,FALSE,FALSE
09-08-11,20110809,2011,8,9,11.58,17.42,NA,NA,FALSE,FALSE
10-08-11,20110810,2011,8,10,9.85,21.34,NA,NA,FALSE,FALSE
11-08-11,20110811,2011,8,11,15.17,24.83,NA,NA,FALSE,FALSE
12-08-11,20110812,2011,8,12,14.81,20.26,NA,NA,FALSE,FALSE
13-08-11,20110813,2011,8,13,15.52,23.52,NA,NA,FALSE,FALSE
14-08-11,20110814,2011,8,14,13.43,21.09,NA,NA,FALSE,FALSE
15-08-11,20110815,2011,8,15,11.47,22.03,NA,NA,FALSE,FALSE
16-08-11,20110816,2011,8,16,12.32,22.75,NA,NA,FALSE,FALSE
17-08-11,20110817,2011,8,17,14.45,26.42,NA,NA,FALSE,FALSE
18-08-11,20110818,2011,8,18,13.38,30.08,NA,NA,FALSE,FALSE
19-08-11,20110819,2011,8,19,12.01,20.01,NA,NA,FALSE,FALSE
20-08-11,20110820,2011,8,20,11.41,27.25,NA,NA,FALSE,FALSE
21-08-11,20110821,2011,8,21,13.41,30.13,NA,NA,FALSE,FALSE
22-08-11,20110822,2011,8,22,15.77,25.52,NA,NA,FALSE,FALSE
23-08-11,20110823,2011,8,23,15.35,28.56,NA,NA,FALSE,FALSE
24-08-11,20110824,2011,8,24,14.29,26.6,NA,NA,FALSE,FALSE
25-08-11,20110825,2011,8,25,12.12,25.57,NA,NA,FALSE,FALSE
26-08-11,20110826,2011,8,26,14.85,28.71,NA,NA,FALSE,FALSE
27-08-11,20110827,2011,8,27,12.59,18.52,NA,NA,FALSE,FALSE
28-08-11,20110828,2011,8,28,10.87,19.05,NA,NA,FALSE,FALSE
29-08-11,20110829,2011,8,29,8.97,17.81,NA,NA,FALSE,FALSE
30-08-11,20110830,2011,8,30,8.43,17.28,NA,NA,FALSE,FALSE
31-08-11,20110831,2011,8,31,5.24,20.23,NA,NA,FALSE,FALSE
01-09-11,20110901,2011,9,1,5.84,21.7,NA,NA,FALSE,FALSE
02-09-11,20110902,2011,9,2,10.11,27.29,NA,NA,FALSE,FALSE
03-09-11,20110903,2011,9,3,15.45,29.84,NA,NA,FALSE,FALSE
04-09-11,20110904,2011,9,4,16.91,25.87,NA,NA,FALSE,FALSE
05-09-11,20110905,2011,9,5,11.53,20.64,NA,NA,FALSE,FALSE
06-09-11,20110906,2011,9,6,12.28,19.68,NA,NA,FALSE,FALSE
07-09-11,20110907,2011,9,7,12.86,17.81,NA,NA,FALSE,FALSE
08-09-11,20110908,2011,9,8,11.86,16.08,NA,NA,FALSE,FALSE
09-09-11,20110909,2011,9,9,14.01,20.29,NA,NA,FALSE,FALSE
10-09-11,20110910,2011,9,10,15.73,28.33,NA,NA,FALSE,FALSE
11-09-11,20110911,2011,9,11,13.11,24.84,NA,NA,FALSE,FALSE
12-09-11,20110912,2011,9,12,11.56,23.06,NA,NA,FALSE,FALSE
13-09-11,20110913,2011,9,13,13.55,20.52,NA,NA,FALSE,FALSE
14-09-11,20110914,2011,9,14,9.13,19.06,NA,NA,FALSE,FALSE
15-09-11,20110915,2011,9,15,7.91,19.52,NA,NA,FALSE,FALSE
16-09-11,20110916,2011,9,16,4.78,20.5,NA,NA,FALSE,FALSE
17-09-11,20110917,2011,9,17,11.73,20.5,NA,NA,FALSE,FALSE
18-09-11,20110918,2011,9,18,10.8,15.88,NA,NA,FALSE,FALSE
19-09-11,20110919,2011,9,19,10.07,17.22,NA,NA,FALSE,FALSE
20-09-11,20110920,2011,9,20,7.95,17.81,NA,NA,FALSE,FALSE
21-09-11,20110921,2011,9,21,13.08,19.69,NA,NA,FALSE,FALSE
22-09-11,20110922,2011,9,22,10.48,18.43,NA,NA,FALSE,FALSE
23-09-11,20110923,2011,9,23,8.1,19.57,NA,NA,FALSE,FALSE
24-09-11,20110924,2011,9,24,5.27,22.89,NA,NA,FALSE,FALSE
25-09-11,20110925,2011,9,25,7.92,24.71,NA,NA,FALSE,FALSE
26-09-11,20110926,2011,9,26,11.71,25.89,NA,NA,FALSE,FALSE
27-09-11,20110927,2011,9,27,10.6,23.67,NA,NA,FALSE,FALSE
28-09-11,20110928,2011,9,28,9.32,24.86,NA,NA,FALSE,FALSE
29-09-11,20110929,2011,9,29,10.53,24.79,NA,NA,FALSE,FALSE
30-09-11,20110930,2011,9,30,8.49,25.61,NA,NA,FALSE,FALSE
01-10-11,20111001,2011,10,1,7.78,26.53,NA,NA,FALSE,FALSE
02-10-11,20111002,2011,10,2,7.81,26.13,NA,NA,FALSE,FALSE
03-10-11,20111003,2011,10,3,8.68,25.84,NA,NA,FALSE,FALSE
04-10-11,20111004,2011,10,4,13.7,22.22,NA,NA,FALSE,FALSE
05-10-11,20111005,2011,10,5,14.22,20.49,NA,NA,FALSE,FALSE
06-10-11,20111006,2011,10,6,8.39,19.54,NA,NA,FALSE,FALSE
07-10-11,20111007,2011,10,7,6.39,12.56,NA,NA,FALSE,FALSE
08-10-11,20111008,2011,10,8,6.42,11.84,NA,NA,FALSE,FALSE
09-10-11,20111009,2011,10,9,5.5,14.53,NA,NA,FALSE,FALSE
10-10-11,20111010,2011,10,10,13.78,20.47,NA,NA,FALSE,FALSE
11-10-11,20111011,2011,10,11,14.18,17.97,NA,NA,FALSE,FALSE
12-10-11,20111012,2011,10,12,10.85,16.5,NA,NA,FALSE,FALSE
13-10-11,20111013,2011,10,13,3.62,14.63,NA,NA,FALSE,FALSE
14-10-11,20111014,2011,10,14,0.14,14.13,NA,NA,FALSE,FALSE
15-10-11,20111015,2011,10,15,0.49,12.93,NA,NA,FALSE,FALSE
16-10-11,20111016,2011,10,16,-0.89,14.1,NA,NA,FALSE,FALSE
17-10-11,20111017,2011,10,17,2.82,15.08,NA,NA,FALSE,FALSE
18-10-11,20111018,2011,10,18,5.66,15.18,NA,NA,FALSE,FALSE
19-10-11,20111019,2011,10,19,5.32,12.39,NA,NA,FALSE,FALSE
20-10-11,20111020,2011,10,20,-0.87,10.38,NA,NA,FALSE,FALSE
21-10-11,20111021,2011,10,21,-2.43,11.53,NA,NA,FALSE,FALSE
22-10-11,20111022,2011,10,22,-0.48,11.38,NA,NA,FALSE,FALSE
23-10-11,20111023,2011,10,23,1.49,12.06,NA,NA,FALSE,FALSE
24-10-11,20111024,2011,10,24,2.58,10.32,NA,NA,FALSE,FALSE
25-10-11,20111025,2011,10,25,8.21,12.24,NA,NA,FALSE,FALSE
26-10-11,20111026,2011,10,26,3.32,14.36,NA,NA,FALSE,FALSE
27-10-11,20111027,2011,10,27,3.95,12.66,NA,NA,FALSE,FALSE
28-10-11,20111028,2011,10,28,7.03,19.03,NA,NA,FALSE,FALSE
29-10-11,20111029,2011,10,29,10.71,16.26,NA,NA,FALSE,FALSE
30-10-11,20111030,2011,10,30,8.63,17.15,NA,NA,FALSE,FALSE
31-10-11,20111031,2011,10,31,4.83,16.93,NA,NA,FALSE,FALSE
01-11-11,20111101,2011,11,1,6.53,15.68,NA,NA,FALSE,FALSE
02-11-11,20111102,2011,11,2,8.14,13.7,NA,NA,FALSE,FALSE
03-11-11,20111103,2011,11,3,10.11,16.87,NA,NA,FALSE,FALSE
04-11-11,20111104,2011,11,4,9.2,17.35,NA,NA,FALSE,FALSE
05-11-11,20111105,2011,11,5,6.98,16.61,NA,NA,FALSE,FALSE
06-11-11,20111106,2011,11,6,4.54,11.67,NA,NA,FALSE,FALSE
07-11-11,20111107,2011,11,7,5.3,8.9,NA,NA,FALSE,FALSE
08-11-11,20111108,2011,11,8,2.23,12.27,NA,NA,FALSE,FALSE
09-11-11,20111109,2011,11,9,3.53,10.12,NA,NA,FALSE,FALSE
10-11-11,20111110,2011,11,10,3.52,7.18,NA,NA,FALSE,FALSE
11-11-11,20111111,2011,11,11,3.94,9.38,NA,NA,FALSE,FALSE
12-11-11,20111112,2011,11,12,1.75,8.54,NA,NA,FALSE,FALSE
13-11-11,20111113,2011,11,13,2.82,8.93,NA,NA,FALSE,FALSE
14-11-11,20111114,2011,11,14,-0.65,7.92,NA,NA,FALSE,FALSE
15-11-11,20111115,2011,11,15,-2.65,7.27,NA,NA,FALSE,FALSE
16-11-11,20111116,2011,11,16,-1.03,6.79,NA,NA,FALSE,FALSE
17-11-11,20111117,2011,11,17,-1.2,8.57,NA,NA,FALSE,FALSE
18-11-11,20111118,2011,11,18,3.82,9.63,NA,NA,FALSE,FALSE
19-11-11,20111119,2011,11,19,4.79,11.95,NA,NA,FALSE,FALSE
20-11-11,20111120,2011,11,20,4.88,12.38,NA,NA,FALSE,FALSE
21-11-11,20111121,2011,11,21,1.8,10.57,NA,NA,FALSE,FALSE
22-11-11,20111122,2011,11,22,0.93,10.9,NA,NA,FALSE,FALSE
23-11-11,20111123,2011,11,23,3.83,12.02,NA,NA,FALSE,FALSE
24-11-11,20111124,2011,11,24,2.35,8.16,NA,NA,FALSE,FALSE
25-11-11,20111125,2011,11,25,-0.8,9.85,NA,NA,FALSE,FALSE
26-11-11,20111126,2011,11,26,3.84,10.43,NA,NA,FALSE,FALSE
27-11-11,20111127,2011,11,27,2.51,11.01,NA,NA,FALSE,FALSE
28-11-11,20111128,2011,11,28,-1.5,8.93,NA,NA,FALSE,FALSE
29-11-11,20111129,2011,11,29,-0.8,9.6,NA,NA,FALSE,FALSE
30-11-11,20111130,2011,11,30,0.95,10.89,NA,NA,FALSE,FALSE
01-12-11,20111201,2011,12,1,0.02,12.02,NA,NA,FALSE,FALSE
02-12-11,20111202,2011,12,2,2.82,12.64,NA,NA,FALSE,FALSE
03-12-11,20111203,2011,12,3,3.33,9.15,NA,NA,FALSE,FALSE
04-12-11,20111204,2011,12,4,6.01,9.47,NA,NA,FALSE,FALSE
05-12-11,20111205,2011,12,5,1.53,6.35,NA,NA,FALSE,FALSE
06-12-11,20111206,2011,12,6,1.91,6.76,NA,NA,FALSE,FALSE
07-12-11,20111207,2011,12,7,2.44,8.39,NA,NA,FALSE,FALSE
08-12-11,20111208,2011,12,8,3,9.87,NA,NA,FALSE,FALSE
09-12-11,20111209,2011,12,9,2.68,10.87,NA,NA,FALSE,FALSE
10-12-11,20111210,2011,12,10,0.96,5.87,NA,NA,FALSE,FALSE
11-12-11,20111211,2011,12,11,-1.07,5.26,NA,NA,FALSE,FALSE
12-12-11,20111212,2011,12,12,3.61,9,NA,NA,FALSE,FALSE
13-12-11,20111213,2011,12,13,4.68,10.67,NA,NA,FALSE,FALSE
14-12-11,20111214,2011,12,14,2.84,8.66,NA,NA,FALSE,FALSE
15-12-11,20111215,2011,12,15,1.66,6.97,NA,NA,FALSE,FALSE
16-12-11,20111216,2011,12,16,1.92,11.15,NA,NA,FALSE,FALSE
17-12-11,20111217,2011,12,17,1.24,5.61,NA,NA,FALSE,FALSE
18-12-11,20111218,2011,12,18,-0.66,3.77,NA,NA,FALSE,FALSE
19-12-11,20111219,2011,12,19,-0.42,4.18,NA,NA,FALSE,FALSE
20-12-11,20111220,2011,12,20,-0.01,6.16,NA,NA,FALSE,FALSE
21-12-11,20111221,2011,12,21,3.43,5.3,NA,NA,FALSE,FALSE
22-12-11,20111222,2011,12,22,3.17,9.3,NA,NA,FALSE,FALSE
23-12-11,20111223,2011,12,23,6.71,10.1,NA,NA,FALSE,FALSE
24-12-11,20111224,2011,12,24,2.78,7.69,NA,NA,FALSE,FALSE
25-12-11,20111225,2011,12,25,3.86,9.29,NA,NA,FALSE,FALSE
26-12-11,20111226,2011,12,26,8.07,10.53,NA,NA,FALSE,FALSE
27-12-11,20111227,2011,12,27,6.13,9.53,NA,NA,FALSE,FALSE
28-12-11,20111228,2011,12,28,4.14,7.27,NA,NA,FALSE,FALSE
29-12-11,20111229,2011,12,29,4.04,6.42,NA,NA,FALSE,FALSE
30-12-11,20111230,2011,12,30,0.81,5.59,NA,NA,FALSE,FALSE
31-12-11,20111231,2011,12,31,1.38,10.66,NA,NA,FALSE,FALSE
01-01-12,20120101,2012,1,1,9.44,13.94,NA,NA,FALSE,FALSE
02-01-12,20120102,2012,1,2,3.07,13.24,NA,NA,FALSE,FALSE
03-01-12,20120103,2012,1,3,3.74,10.84,NA,NA,FALSE,FALSE
04-01-12,20120104,2012,1,4,5.01,7.98,NA,NA,FALSE,FALSE
05-01-12,20120105,2012,1,5,1.94,10.11,NA,NA,FALSE,FALSE
06-01-12,20120106,2012,1,6,2.51,6.56,NA,NA,FALSE,FALSE
07-01-12,20120107,2012,1,7,2.23,8.76,NA,NA,FALSE,FALSE
08-01-12,20120108,2012,1,8,4.53,7,NA,NA,FALSE,FALSE
09-01-12,20120109,2012,1,9,4.73,8.74,NA,NA,FALSE,FALSE
10-01-12,20120110,2012,1,10,2.85,8.53,NA,NA,FALSE,FALSE
11-01-12,20120111,2012,1,11,7.31,10.22,NA,NA,FALSE,FALSE
12-01-12,20120112,2012,1,12,4.8,10.18,NA,NA,FALSE,FALSE
13-01-12,20120113,2012,1,13,3.17,5.43,NA,NA,FALSE,FALSE
14-01-12,20120114,2012,1,14,0.39,5.23,NA,NA,FALSE,FALSE
15-01-12,20120115,2012,1,15,-3.04,0.74,NA,NA,FALSE,FALSE
16-01-12,20120116,2012,1,16,-3.79,2.69,NA,NA,FALSE,FALSE
17-01-12,20120117,2012,1,17,-4.41,5.61,NA,NA,FALSE,FALSE
18-01-12,20120118,2012,1,18,-2.81,5.3,NA,NA,FALSE,FALSE
19-01-12,20120119,2012,1,19,4.29,11.59,NA,NA,FALSE,FALSE
20-01-12,20120120,2012,1,20,1.71,6.42,NA,NA,FALSE,FALSE
21-01-12,20120121,2012,1,21,1.13,9.91,NA,NA,FALSE,FALSE
22-01-12,20120122,2012,1,22,4.97,8.56,NA,NA,FALSE,FALSE
23-01-12,20120123,2012,1,23,1.48,6.47,NA,NA,FALSE,FALSE
24-01-12,20120124,2012,1,24,0.18,4.99,NA,NA,FALSE,FALSE
25-01-12,20120125,2012,1,25,-0.64,2.56,NA,NA,FALSE,FALSE
26-01-12,20120126,2012,1,26,0.18,3.43,NA,NA,FALSE,FALSE
27-01-12,20120127,2012,1,27,-0.44,7.69,NA,NA,FALSE,FALSE
28-01-12,20120128,2012,1,28,-1.71,2.3,NA,NA,FALSE,FALSE
29-01-12,20120129,2012,1,29,-1.57,1.12,NA,NA,FALSE,FALSE
30-01-12,20120130,2012,1,30,-1.9,-0.23,NA,NA,FALSE,FALSE
31-01-12,20120131,2012,1,31,-5.23,-0.07,NA,NA,FALSE,FALSE
01-02-12,20120201,2012,2,1,-9.41,-1.18,NA,NA,FALSE,FALSE
02-02-12,20120202,2012,2,2,-12.06,-2.3,NA,NA,FALSE,FALSE
03-02-12,20120203,2012,2,3,-14.5,-4.79,NA,NA,FALSE,FALSE
04-02-12,20120204,2012,2,4,-14.13,-4.59,NA,NA,FALSE,FALSE
05-02-12,20120205,2012,2,5,-12.46,-4.55,NA,NA,FALSE,FALSE
06-02-12,20120206,2012,2,6,-13.2,-5.12,NA,NA,FALSE,FALSE
07-02-12,20120207,2012,2,7,-17.7,-5.35,NA,NA,FALSE,FALSE
08-02-12,20120208,2012,2,8,-9.33,-1.39,NA,NA,FALSE,FALSE
09-02-12,20120209,2012,2,9,-12.82,-3.8,NA,NA,FALSE,FALSE
10-02-12,20120210,2012,2,10,-10.57,-1.92,NA,NA,FALSE,FALSE
11-02-12,20120211,2012,2,11,-14.99,-3.23,NA,NA,FALSE,FALSE
12-02-12,20120212,2012,2,12,-14.11,-3.15,NA,NA,FALSE,FALSE
13-02-12,20120213,2012,2,13,-3.78,1.71,NA,NA,FALSE,FALSE
14-02-12,20120214,2012,2,14,0.08,3.43,NA,NA,FALSE,FALSE
15-02-12,20120215,2012,2,15,1.34,4.56,NA,NA,FALSE,FALSE
16-02-12,20120216,2012,2,16,0.83,5.56,NA,NA,FALSE,FALSE
17-02-12,20120217,2012,2,17,3.19,6.77,NA,NA,FALSE,FALSE
18-02-12,20120218,2012,2,18,4.12,8.62,NA,NA,FALSE,FALSE
19-02-12,20120219,2012,2,19,-0.09,7.28,NA,NA,FALSE,FALSE
20-02-12,20120220,2012,2,20,-2.19,4.45,NA,NA,FALSE,FALSE
21-02-12,20120221,2012,2,21,-1.24,7.27,NA,NA,FALSE,FALSE
22-02-12,20120222,2012,2,22,-0.32,10.28,NA,NA,FALSE,FALSE
23-02-12,20120223,2012,2,23,4.64,10.41,NA,NA,FALSE,FALSE
24-02-12,20120224,2012,2,24,3.31,13.73,NA,NA,FALSE,FALSE
25-02-12,20120225,2012,2,25,4.92,10.74,NA,NA,FALSE,FALSE
26-02-12,20120226,2012,2,26,3.72,5.83,NA,NA,FALSE,FALSE
